ID,Pokemon Go,Type1,Type2,HP,Attack,Defense,Level,CP Multiplier,CP
718.0,Zygarde (Complete Forme),Dragon,Ground,298.0,146.0,163.0,31,0.7377695,3243
718.0,Zygarde (Complete Forme),Dragon,Ground,300.0,148.0,165.0,32,0.74378943,3297
718.0,Zygarde (Complete Forme),Dragon,Ground,302.0,149.0,166.0,33,0.74976104,3350
718.0,Zygarde (Complete Forme),Dragon,Ground,305.0,150.0,167.0,34,0.7556855,3403
718.0,Zygarde (Complete Forme),Dragon,Ground,307.0,151.0,169.0,35,0.76156384,3456
718.0,Zygarde (Complete Forme),Dragon,Ground,310.0,152.0,170.0,36,0.76739717,3509
718.0,Zygarde (Complete Forme),Dragon,Ground,312.0,153.0,171.0,37,0.7731865,3562
718.0,Zygarde (Complete Forme),Dragon,Ground,314.0,155.0,172.0,38,0.77893275,3615
718.0,Zygarde (Complete Forme),Dragon,Ground,316.0,156.0,174.0,39,0.784637,3669
718.0,Zygarde (Complete Forme),Dragon,Ground,319.0,157.0,175.0,40,0.7903,3722
718.0,Zygarde (Complete Forme),Dragon,Ground,321.0,158.0,176.0,41,0.79530001,3769
718.0,Zygarde (Complete Forme),Dragon,Ground,323.0,159.0,177.0,42,0.8003,3817
718.0,Zygarde (Complete Forme),Dragon,Ground,325.0,160.0,178.0,43,0.8053,3864
718.0,Zygarde (Complete Forme),Dragon,Ground,327.0,161.0,179.0,44,0.81029999,3913
718.0,Zygarde (Complete Forme),Dragon,Ground,329.0,162.0,180.0,45,0.81529999,3961
718.0,Zygarde (Complete Forme),Dragon,Ground,331.0,163.0,182.0,46,0.82029999,4010
718.0,Zygarde (Complete Forme),Dragon,Ground,333.0,164.0,183.0,47,0.82529999,4059
718.0,Zygarde (Complete Forme),Dragon,Ground,335.0,165.0,184.0,48,0.83029999,4108
718.0,Zygarde (Complete Forme),Dragon,Ground,337.0,166.0,185.0,49,0.83529999,4158
718.0,Zygarde (Complete Forme),Dragon,Ground,339.0,167.0,186.0,50,0.84029999,4208
718.0,Zygarde (Complete Forme),Dragon,Ground,341.0,168.0,187.0,51,0.84529999,4258
578.0,Duosion,Psychic,,16.0,20.0,11.0,1,0.094,28
578.0,Duosion,Psychic,,29.0,37.0,19.0,2,0.16639787,89
578.0,Duosion,Psychic,,38.0,48.0,25.0,3,0.21573247,150
578.0,Duosion,Psychic,,45.0,57.0,30.0,4,0.25572005,211
578.0,Duosion,Psychic,,51.0,64.0,34.0,5,0.29024988,272
578.0,Duosion,Psychic,,57.0,71.0,37.0,6,0.3210876,333
578.0,Duosion,Psychic,,62.0,77.0,41.0,7,0.34921268,394
578.0,Duosion,Psychic,,66.0,83.0,44.0,8,0.3752356,455
578.0,Duosion,Psychic,,71.0,89.0,47.0,9,0.39956728,515
578.0,Duosion,Psychic,,75.0,94.0,49.0,10,0.4225,576
578.0,Duosion,Psychic,,78.0,98.0,52.0,11,0.44310755,634
578.0,Duosion,Psychic,,82.0,103.0,54.0,12,0.4627984,692
578.0,Duosion,Psychic,,85.0,107.0,56.0,13,0.48168495,749
578.0,Duosion,Psychic,,88.0,111.0,58.0,14,0.49985844,807
578.0,Duosion,Psychic,,92.0,115.0,61.0,15,0.51739395,865
578.0,Duosion,Psychic,,95.0,119.0,63.0,16,0.5343543,922
578.0,Duosion,Psychic,,98.0,122.0,64.0,17,0.5507927,980
578.0,Duosion,Psychic,,100.0,126.0,66.0,18,0.5667545,1038
578.0,Duosion,Psychic,,103.0,129.0,68.0,19,0.5822789,1095
578.0,Duosion,Psychic,,106.0,133.0,70.0,20,0.5974,1153
578.0,Duosion,Psychic,,108.0,136.0,72.0,21,0.6121573,1211
578.0,Duosion,Psychic,,111.0,139.0,73.0,22,0.6265671,1268
578.0,Duosion,Psychic,,114.0,142.0,75.0,23,0.64065295,1326
578.0,Duosion,Psychic,,116.0,145.0,77.0,24,0.65443563,1384
578.0,Duosion,Psychic,,118.0,148.0,78.0,25,0.667934,1441
578.0,Duosion,Psychic,,121.0,151.0,80.0,26,0.6811649,1499
578.0,Duosion,Psychic,,123.0,154.0,81.0,27,0.69414365,1557
578.0,Duosion,Psychic,,125.0,157.0,83.0,28,0.7068842,1614
578.0,Duosion,Psychic,,128.0,160.0,84.0,29,0.7193991,1672
578.0,Duosion,Psychic,,130.0,163.0,86.0,30,0.7317,1730
578.0,Duosion,Psychic,,131.0,164.0,87.0,31,0.7377695,1759
578.0,Duosion,Psychic,,132.0,165.0,87.0,32,0.74378943,1787
578.0,Duosion,Psychic,,133.0,167.0,88.0,33,0.74976104,1816
578.0,Duosion,Psychic,,134.0,168.0,89.0,34,0.7556855,1845
578.0,Duosion,Psychic,,135.0,169.0,89.0,35,0.76156384,1874
578.0,Duosion,Psychic,,136.0,171.0,90.0,36,0.76739717,1903
578.0,Duosion,Psychic,,137.0,172.0,91.0,37,0.7731865,1932
578.0,Duosion,Psychic,,138.0,173.0,91.0,38,0.77893275,1960
578.0,Duosion,Psychic,,139.0,174.0,92.0,39,0.784637,1989
578.0,Duosion,Psychic,,140.0,176.0,93.0,40,0.7903,2018
578.0,Duosion,Psychic,,141.0,177.0,93.0,41,0.79530001,2044
578.0,Duosion,Psychic,,142.0,178.0,94.0,42,0.8003,2069
578.0,Duosion,Psychic,,143.0,179.0,95.0,43,0.8053,2095
578.0,Duosion,Psychic,,144.0,180.0,95.0,44,0.81029999,2122
578.0,Duosion,Psychic,,145.0,181.0,96.0,45,0.81529999,2148
578.0,Duosion,Psychic,,146.0,182.0,96.0,46,0.82029999,2174
578.0,Duosion,Psychic,,146.0,184.0,97.0,47,0.82529999,2201
578.0,Duosion,Psychic,,147.0,185.0,97.0,48,0.83029999,2228
578.0,Duosion,Psychic,,148.0,186.0,98.0,49,0.83529999,2254
578.0,Duosion,Psychic,,149.0,187.0,99.0,50,0.84029999,2282
578.0,Duosion,Psychic,,150.0,188.0,99.0,51,0.84529999,2309
713.0,Avalugg,Ice,,21.0,19.0,23.0,1,0.094,45
713.0,Avalugg,Ice,,38.0,35.0,42.0,2,0.16639787,141
713.0,Avalugg,Ice,,49.0,45.0,55.0,3,0.21573247,238
713.0,Avalugg,Ice,,59.0,53.0,65.0,4,0.25572005,334
713.0,Avalugg,Ice,,67.0,61.0,74.0,5,0.29024988,431
713.0,Avalugg,Ice,,74.0,67.0,81.0,6,0.3210876,527
713.0,Avalugg,Ice,,80.0,73.0,89.0,7,0.34921268,624
713.0,Avalugg,Ice,,86.0,79.0,95.0,8,0.3752356,721
713.0,Avalugg,Ice,,92.0,84.0,101.0,9,0.39956728,817
713.0,Avalugg,Ice,,97.0,89.0,107.0,10,0.4225,914
713.0,Avalugg,Ice,,102.0,93.0,112.0,11,0.44310755,1005
713.0,Avalugg,Ice,,106.0,97.0,118.0,12,0.4627984,1096
713.0,Avalugg,Ice,,111.0,101.0,122.0,13,0.48168495,1188
713.0,Avalugg,Ice,,115.0,105.0,127.0,14,0.49985844,1279
713.0,Avalugg,Ice,,119.0,109.0,131.0,15,0.51739395,1370
713.0,Avalugg,Ice,,123.0,112.0,136.0,16,0.5343543,1462
713.0,Avalugg,Ice,,127.0,116.0,140.0,17,0.5507927,1553
713.0,Avalugg,Ice,,130.0,119.0,144.0,18,0.5667545,1644
713.0,Avalugg,Ice,,134.0,122.0,148.0,19,0.5822789,1736
713.0,Avalugg,Ice,,137.0,126.0,152.0,20,0.5974,1827
713.0,Avalugg,Ice,,141.0,129.0,156.0,21,0.6121573,1919
713.0,Avalugg,Ice,,144.0,132.0,159.0,22,0.6265671,2010
713.0,Avalugg,Ice,,147.0,135.0,163.0,23,0.64065295,2101
713.0,Avalugg,Ice,,151.0,138.0,166.0,24,0.65443563,2193
713.0,Avalugg,Ice,,154.0,140.0,170.0,25,0.667934,2284
713.0,Avalugg,Ice,,157.0,143.0,173.0,26,0.6811649,2376
713.0,Avalugg,Ice,,160.0,146.0,177.0,27,0.69414365,2467
713.0,Avalugg,Ice,,163.0,149.0,180.0,28,0.7068842,2558
713.0,Avalugg,Ice,,166.0,151.0,183.0,29,0.7193991,2650
713.0,Avalugg,Ice,,169.0,154.0,186.0,30,0.7317,2741
713.0,Avalugg,Ice,,170.0,155.0,188.0,31,0.7377695,2787
713.0,Avalugg,Ice,,171.0,156.0,189.0,32,0.74378943,2833
713.0,Avalugg,Ice,,173.0,158.0,191.0,33,0.74976104,2878
713.0,Avalugg,Ice,,174.0,159.0,192.0,34,0.7556855,2924
713.0,Avalugg,Ice,,175.0,160.0,194.0,35,0.76156384,2970
713.0,Avalugg,Ice,,177.0,161.0,195.0,36,0.76739717,3015
713.0,Avalugg,Ice,,178.0,163.0,197.0,37,0.7731865,3061
713.0,Avalugg,Ice,,179.0,164.0,198.0,38,0.77893275,3107
713.0,Avalugg,Ice,,181.0,165.0,200.0,39,0.784637,3152
713.0,Avalugg,Ice,,182.0,166.0,201.0,40,0.7903,3198
713.0,Avalugg,Ice,,183.0,167.0,202.0,41,0.79530001,3239
713.0,Avalugg,Ice,,184.0,168.0,204.0,42,0.8003,3279
713.0,Avalugg,Ice,,186.0,169.0,205.0,43,0.8053,3321
713.0,Avalugg,Ice,,187.0,170.0,206.0,44,0.81029999,3362
713.0,Avalugg,Ice,,188.0,172.0,207.0,45,0.81529999,3404
713.0,Avalugg,Ice,,189.0,173.0,209.0,46,0.82029999,3445
713.0,Avalugg,Ice,,190.0,174.0,210.0,47,0.82529999,3488
713.0,Avalugg,Ice,,191.0,175.0,211.0,48,0.83029999,3530
713.0,Avalugg,Ice,,192.0,176.0,213.0,49,0.83529999,3573
713.0,Avalugg,Ice,,194.0,177.0,214.0,50,0.84029999,3615
713.0,Avalugg,Ice,,195.0,178.0,215.0,51,0.84529999,3659
779.0,Bruxish,Water,Psychic,17.0,20.0,15.0,1,0.094,33
779.0,Bruxish,Water,Psychic,30.0,37.0,26.0,2,0.16639787,105
779.0,Bruxish,Water,Psychic,39.0,48.0,34.0,3,0.21573247,178
779.0,Bruxish,Water,Psychic,47.0,57.0,40.0,4,0.25572005,250
779.0,Bruxish,Water,Psychic,53.0,64.0,46.0,5,0.29024988,322
779.0,Bruxish,Water,Psychic,59.0,71.0,51.0,6,0.3210876,394
779.0,Bruxish,Water,Psychic,64.0,77.0,55.0,7,0.34921268,466
779.0,Bruxish,Water,Psychic,69.0,83.0,60.0,8,0.3752356,538
779.0,Bruxish,Water,Psychic,73.0,89.0,63.0,9,0.39956728,610
779.0,Bruxish,Water,Psychic,77.0,94.0,67.0,10,0.4225,683
779.0,Bruxish,Water,Psychic,81.0,98.0,70.0,11,0.44310755,751
779.0,Bruxish,Water,Psychic,85.0,103.0,74.0,12,0.4627984,819
779.0,Bruxish,Water,Psychic,88.0,107.0,77.0,13,0.48168495,887
779.0,Bruxish,Water,Psychic,91.0,111.0,79.0,14,0.49985844,956
779.0,Bruxish,Water,Psychic,95.0,115.0,82.0,15,0.51739395,1024
779.0,Bruxish,Water,Psychic,98.0,119.0,85.0,16,0.5343543,1092
779.0,Bruxish,Water,Psychic,101.0,122.0,88.0,17,0.5507927,1160
779.0,Bruxish,Water,Psychic,104.0,126.0,90.0,18,0.5667545,1229
779.0,Bruxish,Water,Psychic,107.0,129.0,93.0,19,0.5822789,1297
779.0,Bruxish,Water,Psychic,109.0,133.0,95.0,20,0.5974,1365
779.0,Bruxish,Water,Psychic,112.0,136.0,97.0,21,0.6121573,1433
779.0,Bruxish,Water,Psychic,115.0,139.0,100.0,22,0.6265671,1502
779.0,Bruxish,Water,Psychic,117.0,142.0,102.0,23,0.64065295,1570
779.0,Bruxish,Water,Psychic,120.0,145.0,104.0,24,0.65443563,1638
779.0,Bruxish,Water,Psychic,122.0,148.0,106.0,25,0.667934,1707
779.0,Bruxish,Water,Psychic,125.0,151.0,108.0,26,0.6811649,1775
779.0,Bruxish,Water,Psychic,127.0,154.0,111.0,27,0.69414365,1843
779.0,Bruxish,Water,Psychic,130.0,157.0,113.0,28,0.7068842,1911
779.0,Bruxish,Water,Psychic,132.0,160.0,115.0,29,0.7193991,1980
779.0,Bruxish,Water,Psychic,134.0,163.0,117.0,30,0.7317,2048
779.0,Bruxish,Water,Psychic,135.0,164.0,118.0,31,0.7377695,2082
779.0,Bruxish,Water,Psychic,136.0,165.0,119.0,32,0.74378943,2116
779.0,Bruxish,Water,Psychic,137.0,167.0,119.0,33,0.74976104,2150
779.0,Bruxish,Water,Psychic,139.0,168.0,120.0,34,0.7556855,2185
779.0,Bruxish,Water,Psychic,140.0,169.0,121.0,35,0.76156384,2219
779.0,Bruxish,Water,Psychic,141.0,171.0,122.0,36,0.76739717,2253
779.0,Bruxish,Water,Psychic,142.0,172.0,123.0,37,0.7731865,2287
779.0,Bruxish,Water,Psychic,143.0,173.0,124.0,38,0.77893275,2321
779.0,Bruxish,Water,Psychic,144.0,174.0,125.0,39,0.784637,2355
779.0,Bruxish,Water,Psychic,145.0,176.0,126.0,40,0.7903,2389
779.0,Bruxish,Water,Psychic,146.0,177.0,127.0,41,0.79530001,2420
779.0,Bruxish,Water,Psychic,147.0,178.0,128.0,42,0.8003,2450
779.0,Bruxish,Water,Psychic,148.0,179.0,128.0,43,0.8053,2481
779.0,Bruxish,Water,Psychic,149.0,180.0,129.0,44,0.81029999,2512
779.0,Bruxish,Water,Psychic,150.0,181.0,130.0,45,0.81529999,2543
779.0,Bruxish,Water,Psychic,150.0,182.0,131.0,46,0.82029999,2574
779.0,Bruxish,Water,Psychic,151.0,184.0,132.0,47,0.82529999,2606
779.0,Bruxish,Water,Psychic,152.0,185.0,132.0,48,0.83029999,2637
779.0,Bruxish,Water,Psychic,153.0,186.0,133.0,49,0.83529999,2669
779.0,Bruxish,Water,Psychic,154.0,187.0,134.0,50,0.84029999,2701
779.0,Bruxish,Water,Psychic,155.0,188.0,135.0,51,0.84529999,2733
565.0,Carracosta,Water,Rock,18.0,19.0,19.0,1,0.094,37
565.0,Carracosta,Water,Rock,32.0,34.0,35.0,2,0.16639787,116
565.0,Carracosta,Water,Rock,41.0,44.0,45.0,3,0.21573247,195
565.0,Carracosta,Water,Rock,49.0,52.0,54.0,4,0.25572005,274
565.0,Carracosta,Water,Rock,56.0,60.0,61.0,5,0.29024988,353
565.0,Carracosta,Water,Rock,62.0,66.0,68.0,6,0.3210876,432
565.0,Carracosta,Water,Rock,67.0,72.0,74.0,7,0.34921268,511
565.0,Carracosta,Water,Rock,72.0,77.0,79.0,8,0.3752356,591
565.0,Carracosta,Water,Rock,77.0,82.0,84.0,9,0.39956728,670
565.0,Carracosta,Water,Rock,81.0,87.0,89.0,10,0.4225,749
565.0,Carracosta,Water,Rock,85.0,91.0,93.0,11,0.44310755,824
565.0,Carracosta,Water,Rock,89.0,95.0,98.0,12,0.4627984,899
565.0,Carracosta,Water,Rock,93.0,99.0,102.0,13,0.48168495,974
565.0,Carracosta,Water,Rock,96.0,103.0,105.0,14,0.49985844,1048
565.0,Carracosta,Water,Rock,100.0,107.0,109.0,15,0.51739395,1123
565.0,Carracosta,Water,Rock,103.0,110.0,113.0,16,0.5343543,1198
565.0,Carracosta,Water,Rock,106.0,114.0,116.0,17,0.5507927,1273
565.0,Carracosta,Water,Rock,109.0,117.0,120.0,18,0.5667545,1348
565.0,Carracosta,Water,Rock,112.0,120.0,123.0,19,0.5822789,1423
565.0,Carracosta,Water,Rock,115.0,123.0,126.0,20,0.5974,1498
565.0,Carracosta,Water,Rock,118.0,126.0,129.0,21,0.6121573,1573
565.0,Carracosta,Water,Rock,121.0,129.0,132.0,22,0.6265671,1648
565.0,Carracosta,Water,Rock,124.0,132.0,135.0,23,0.64065295,1722
565.0,Carracosta,Water,Rock,126.0,135.0,138.0,24,0.65443563,1797
565.0,Carracosta,Water,Rock,129.0,138.0,141.0,25,0.667934,1872
565.0,Carracosta,Water,Rock,132.0,141.0,144.0,26,0.6811649,1947
565.0,Carracosta,Water,Rock,134.0,143.0,147.0,27,0.69414365,2022
565.0,Carracosta,Water,Rock,137.0,146.0,149.0,28,0.7068842,2097
565.0,Carracosta,Water,Rock,139.0,148.0,152.0,29,0.7193991,2172
565.0,Carracosta,Water,Rock,141.0,151.0,155.0,30,0.7317,2247
565.0,Carracosta,Water,Rock,143.0,152.0,156.0,31,0.7377695,2284
565.0,Carracosta,Water,Rock,144.0,153.0,157.0,32,0.74378943,2322
565.0,Carracosta,Water,Rock,145.0,155.0,158.0,33,0.74976104,2359
565.0,Carracosta,Water,Rock,146.0,156.0,160.0,34,0.7556855,2397
565.0,Carracosta,Water,Rock,147.0,157.0,161.0,35,0.76156384,2434
565.0,Carracosta,Water,Rock,148.0,158.0,162.0,36,0.76739717,2472
565.0,Carracosta,Water,Rock,149.0,160.0,163.0,37,0.7731865,2509
565.0,Carracosta,Water,Rock,151.0,161.0,165.0,38,0.77893275,2547
565.0,Carracosta,Water,Rock,152.0,162.0,166.0,39,0.784637,2584
565.0,Carracosta,Water,Rock,153.0,163.0,167.0,40,0.7903,2621
565.0,Carracosta,Water,Rock,154.0,164.0,168.0,41,0.79530001,2655
565.0,Carracosta,Water,Rock,155.0,165.0,169.0,42,0.8003,2688
565.0,Carracosta,Water,Rock,156.0,166.0,170.0,43,0.8053,2722
565.0,Carracosta,Water,Rock,157.0,167.0,171.0,44,0.81029999,2756
565.0,Carracosta,Water,Rock,158.0,168.0,172.0,45,0.81529999,2790
565.0,Carracosta,Water,Rock,159.0,169.0,173.0,46,0.82029999,2824
565.0,Carracosta,Water,Rock,160.0,170.0,174.0,47,0.82529999,2859
565.0,Carracosta,Water,Rock,161.0,171.0,176.0,48,0.83029999,2894
565.0,Carracosta,Water,Rock,162.0,172.0,177.0,49,0.83529999,2929
565.0,Carracosta,Water,Rock,163.0,173.0,178.0,50,0.84029999,2964
565.0,Carracosta,Water,Rock,163.0,174.0,179.0,51,0.84529999,2999
262.0,Shadow Mightyena,Dark,,17.0,20.0,11.0,1,0.094,27
262.0,Shadow Mightyena,Dark,,31.0,36.0,20.0,2,0.16639787,85
262.0,Shadow Mightyena,Dark,,40.0,47.0,26.0,3,0.21573247,143
262.0,Shadow Mightyena,Dark,,47.0,56.0,31.0,4,0.25572005,201
262.0,Shadow Mightyena,Dark,,54.0,63.0,36.0,5,0.29024988,259
262.0,Shadow Mightyena,Dark,,60.0,70.0,40.0,6,0.3210876,317
262.0,Shadow Mightyena,Dark,,65.0,76.0,43.0,7,0.34921268,376
262.0,Shadow Mightyena,Dark,,70.0,82.0,46.0,8,0.3752356,434
262.0,Shadow Mightyena,Dark,,74.0,87.0,49.0,9,0.39956728,492
262.0,Shadow Mightyena,Dark,,79.0,93.0,52.0,10,0.4225,550
262.0,Shadow Mightyena,Dark,,82.0,97.0,55.0,11,0.44310755,605
262.0,Shadow Mightyena,Dark,,86.0,101.0,57.0,12,0.4627984,660
262.0,Shadow Mightyena,Dark,,90.0,106.0,60.0,13,0.48168495,715
262.0,Shadow Mightyena,Dark,,93.0,110.0,62.0,14,0.49985844,770
262.0,Shadow Mightyena,Dark,,96.0,113.0,64.0,15,0.51739395,825
262.0,Shadow Mightyena,Dark,,99.0,117.0,66.0,16,0.5343543,880
262.0,Shadow Mightyena,Dark,,102.0,121.0,68.0,17,0.5507927,935
262.0,Shadow Mightyena,Dark,,105.0,124.0,70.0,18,0.5667545,990
262.0,Shadow Mightyena,Dark,,108.0,128.0,72.0,19,0.5822789,1045
262.0,Shadow Mightyena,Dark,,111.0,131.0,74.0,20,0.5974,1100
262.0,Shadow Mightyena,Dark,,114.0,134.0,76.0,21,0.6121573,1155
262.0,Shadow Mightyena,Dark,,117.0,137.0,78.0,22,0.6265671,1210
262.0,Shadow Mightyena,Dark,,119.0,141.0,80.0,23,0.64065295,1265
262.0,Shadow Mightyena,Dark,,122.0,144.0,81.0,24,0.65443563,1320
262.0,Shadow Mightyena,Dark,,124.0,147.0,83.0,25,0.667934,1375
262.0,Shadow Mightyena,Dark,,127.0,149.0,85.0,26,0.6811649,1430
262.0,Shadow Mightyena,Dark,,129.0,152.0,86.0,27,0.69414365,1485
262.0,Shadow Mightyena,Dark,,132.0,155.0,88.0,28,0.7068842,1540
262.0,Shadow Mightyena,Dark,,134.0,158.0,89.0,29,0.7193991,1595
262.0,Shadow Mightyena,Dark,,136.0,161.0,91.0,30,0.7317,1651
262.0,Shadow Mightyena,Dark,,137.0,162.0,92.0,31,0.7377695,1678
262.0,Shadow Mightyena,Dark,,139.0,163.0,92.0,32,0.74378943,1706
262.0,Shadow Mightyena,Dark,,140.0,165.0,93.0,33,0.74976104,1733
262.0,Shadow Mightyena,Dark,,141.0,166.0,94.0,34,0.7556855,1761
262.0,Shadow Mightyena,Dark,,142.0,167.0,95.0,35,0.76156384,1788
262.0,Shadow Mightyena,Dark,,143.0,168.0,95.0,36,0.76739717,1816
262.0,Shadow Mightyena,Dark,,144.0,170.0,96.0,37,0.7731865,1843
262.0,Shadow Mightyena,Dark,,145.0,171.0,97.0,38,0.77893275,1871
262.0,Shadow Mightyena,Dark,,146.0,172.0,98.0,39,0.784637,1898
262.0,Shadow Mightyena,Dark,,147.0,174.0,98.0,40,0.7903,1926
262.0,Shadow Mightyena,Dark,,148.0,175.0,99.0,41,0.79530001,1950
262.0,Shadow Mightyena,Dark,,149.0,176.0,100.0,42,0.8003,1975
262.0,Shadow Mightyena,Dark,,150.0,177.0,100.0,43,0.8053,1999
262.0,Shadow Mightyena,Dark,,151.0,178.0,101.0,44,0.81029999,2024
262.0,Shadow Mightyena,Dark,,152.0,179.0,101.0,45,0.81529999,2049
262.0,Shadow Mightyena,Dark,,153.0,180.0,102.0,46,0.82029999,2075
262.0,Shadow Mightyena,Dark,,154.0,181.0,103.0,47,0.82529999,2100
262.0,Shadow Mightyena,Dark,,155.0,182.0,103.0,48,0.83029999,2125
262.0,Shadow Mightyena,Dark,,156.0,183.0,104.0,49,0.83529999,2151
262.0,Shadow Mightyena,Dark,,157.0,185.0,105.0,50,0.84029999,2177
262.0,Shadow Mightyena,Dark,,158.0,186.0,105.0,51,0.84529999,2203
141.0,Kabutops,Rock,Water,15.0,22.0,18.0,1,0.094,38
141.0,Kabutops,Rock,Water,28.0,39.0,33.0,2,0.16639787,120
141.0,Kabutops,Rock,Water,36.0,50.0,43.0,3,0.21573247,202
141.0,Kabutops,Rock,Water,43.0,60.0,51.0,4,0.25572005,284
141.0,Kabutops,Rock,Water,49.0,68.0,58.0,5,0.29024988,365
141.0,Kabutops,Rock,Water,54.0,75.0,64.0,6,0.3210876,447
141.0,Kabutops,Rock,Water,59.0,82.0,70.0,7,0.34921268,529
141.0,Kabutops,Rock,Water,63.0,88.0,75.0,8,0.3752356,611
141.0,Kabutops,Rock,Water,67.0,93.0,80.0,9,0.39956728,693
141.0,Kabutops,Rock,Water,71.0,99.0,84.0,10,0.4225,775
141.0,Kabutops,Rock,Water,75.0,104.0,89.0,11,0.44310755,852
141.0,Kabutops,Rock,Water,78.0,108.0,93.0,12,0.4627984,930
141.0,Kabutops,Rock,Water,81.0,113.0,96.0,13,0.48168495,1007
141.0,Kabutops,Rock,Water,84.0,117.0,100.0,14,0.49985844,1085
141.0,Kabutops,Rock,Water,87.0,121.0,103.0,15,0.51739395,1162
141.0,Kabutops,Rock,Water,90.0,125.0,107.0,16,0.5343543,1240
141.0,Kabutops,Rock,Water,93.0,129.0,110.0,17,0.5507927,1317
141.0,Kabutops,Rock,Water,96.0,133.0,113.0,18,0.5667545,1395
141.0,Kabutops,Rock,Water,98.0,136.0,117.0,19,0.5822789,1472
141.0,Kabutops,Rock,Water,101.0,140.0,120.0,20,0.5974,1550
141.0,Kabutops,Rock,Water,104.0,143.0,123.0,21,0.6121573,1627
141.0,Kabutops,Rock,Water,106.0,147.0,125.0,22,0.6265671,1705
141.0,Kabutops,Rock,Water,108.0,150.0,128.0,23,0.64065295,1782
141.0,Kabutops,Rock,Water,111.0,153.0,131.0,24,0.65443563,1860
141.0,Kabutops,Rock,Water,113.0,156.0,134.0,25,0.667934,1938
141.0,Kabutops,Rock,Water,115.0,160.0,136.0,26,0.6811649,2015
141.0,Kabutops,Rock,Water,118.0,163.0,139.0,27,0.69414365,2093
141.0,Kabutops,Rock,Water,120.0,166.0,142.0,28,0.7068842,2170
141.0,Kabutops,Rock,Water,122.0,169.0,144.0,29,0.7193991,2248
141.0,Kabutops,Rock,Water,124.0,171.0,147.0,30,0.7317,2325
141.0,Kabutops,Rock,Water,125.0,173.0,148.0,31,0.7377695,2364
141.0,Kabutops,Rock,Water,126.0,174.0,149.0,32,0.74378943,2403
141.0,Kabutops,Rock,Water,127.0,176.0,150.0,33,0.74976104,2441
141.0,Kabutops,Rock,Water,128.0,177.0,151.0,34,0.7556855,2480
141.0,Kabutops,Rock,Water,129.0,178.0,153.0,35,0.76156384,2519
141.0,Kabutops,Rock,Water,130.0,180.0,154.0,36,0.76739717,2558
141.0,Kabutops,Rock,Water,131.0,181.0,155.0,37,0.7731865,2596
141.0,Kabutops,Rock,Water,132.0,183.0,156.0,38,0.77893275,2635
141.0,Kabutops,Rock,Water,133.0,184.0,157.0,39,0.784637,2674
141.0,Kabutops,Rock,Water,134.0,185.0,158.0,40,0.7903,2713
141.0,Kabutops,Rock,Water,135.0,186.0,159.0,41,0.79530001,2747
141.0,Kabutops,Rock,Water,136.0,188.0,160.0,42,0.8003,2782
141.0,Kabutops,Rock,Water,136.0,189.0,161.0,43,0.8053,2817
141.0,Kabutops,Rock,Water,137.0,190.0,162.0,44,0.81029999,2852
141.0,Kabutops,Rock,Water,138.0,191.0,163.0,45,0.81529999,2887
141.0,Kabutops,Rock,Water,139.0,192.0,164.0,46,0.82029999,2923
141.0,Kabutops,Rock,Water,140.0,193.0,165.0,47,0.82529999,2958
141.0,Kabutops,Rock,Water,141.0,195.0,166.0,48,0.83029999,2994
141.0,Kabutops,Rock,Water,142.0,196.0,167.0,49,0.83529999,3030
141.0,Kabutops,Rock,Water,142.0,197.0,168.0,50,0.84029999,3067
141.0,Kabutops,Rock,Water,143.0,198.0,169.0,51,0.84529999,3103
67.0,Machoke,Fighting,,19.0,18.0,13.0,1,0.094,28
67.0,Machoke,Fighting,,34.0,31.0,23.0,2,0.16639787,90
67.0,Machoke,Fighting,,44.0,41.0,30.0,3,0.21573247,151
67.0,Machoke,Fighting,,52.0,49.0,35.0,4,0.25572005,212
67.0,Machoke,Fighting,,59.0,55.0,40.0,5,0.29024988,274
67.0,Machoke,Fighting,,65.0,61.0,44.0,6,0.3210876,335
67.0,Machoke,Fighting,,71.0,67.0,48.0,7,0.34921268,396
67.0,Machoke,Fighting,,76.0,72.0,52.0,8,0.3752356,457
67.0,Machoke,Fighting,,81.0,76.0,55.0,9,0.39956728,519
67.0,Machoke,Fighting,,86.0,81.0,59.0,10,0.4225,580
67.0,Machoke,Fighting,,90.0,85.0,62.0,11,0.44310755,638
67.0,Machoke,Fighting,,94.0,88.0,64.0,12,0.4627984,696
67.0,Machoke,Fighting,,98.0,92.0,67.0,13,0.48168495,754
67.0,Machoke,Fighting,,102.0,95.0,69.0,14,0.49985844,812
67.0,Machoke,Fighting,,106.0,99.0,72.0,15,0.51739395,870
67.0,Machoke,Fighting,,109.0,102.0,74.0,16,0.5343543,928
67.0,Machoke,Fighting,,112.0,105.0,77.0,17,0.5507927,986
67.0,Machoke,Fighting,,116.0,108.0,79.0,18,0.5667545,1044
67.0,Machoke,Fighting,,119.0,111.0,81.0,19,0.5822789,1102
67.0,Machoke,Fighting,,122.0,114.0,83.0,20,0.5974,1160
67.0,Machoke,Fighting,,125.0,117.0,85.0,21,0.6121573,1218
67.0,Machoke,Fighting,,128.0,120.0,87.0,22,0.6265671,1276
67.0,Machoke,Fighting,,131.0,123.0,89.0,23,0.64065295,1335
